1,2,4,8,16,32,64,119
1.0,0.985,0.8025,0.8125,0.851875,0.97875,0.976171875,0.9833193277310924
0.905,0.8875,0.92,0.93125,0.848125,0.9759375,0.99671875,0.9766806722689075
0.94,0.8775,0.8525,0.841875,0.814375,0.79296875,0.984140625,0.9771848739495799
0.855,0.8725,0.84,0.868125,0.87125,0.805,0.990234375,0.9928571428571429
0.62,0.93,0.9025,0.83,0.99125,0.808125,0.995,0.9626890756302521
